review,star
북괴 빨갱이들 그만 영화에 끌어들이고 미화시키지 마라. 짜증난다. 좌좀들아. 퉷  ,1
난민배우 정우성이너무 싫어요  ,1
별0개 줄수는 없나요? 궁금하다고 보지마세요 공짜로라도 다운 받아 보지 마세요. 재미 없는 걸 넘어서서 화가 납니다.  ,1
전체적으로 잘만든 영화같아요 ㅋㅋ  ,9
한국형 SF의 첫 발을 내딛는 영화.  ,9
관람객잘 봤습니다~장르가 신선하네요  ,8
관람객기대하고 갔는데 기대이상으로 멋진 영화였음!!!  ,9
관람객아 영화 너무 재밌게봤어요ㅠ 이영화가 이렇게 까일 영화는 아닌데요jQuery22405475280760874173_1532498666917 ㅠ  ,10
관람객여친이랑 보지마라 자괴감 든다 강동원 진짜 존잘  ,10
관람객영화 안본사람은 평점 못남기게 했으면 좋겠다 진심...  아쉬운 부분이 없진 않지만 기대 이상인 부분도 많은 영화인데  평점이 ㄷㄷ  ,9
티저보고 본건데 액션신이 진짜 좋았음  ,10
"관람객탈한국,감독의 색채가 강해좋음.만화를 실사로 이렇게 만들기어려움.딱히 구멍없이 볼만함.스피드한 박진감보단 묵직하고 어둡게 깔린 느린액션인데도 재밌음.인랑 만화의 분위기잘살림.일본에선 절대 못만들영화.정우성,강동원 및 배우들 연기 좋음.후회하지않음.  ",9
관람객잘 보았는데무언가 많이 아쉽습니다..  ,6
관람객분단 국가인 우리나라에서만 가능한 설정을 지금껏 생각하지 못한 새로운 방식으로 풀어낸 영화가 아닐까 싶다  ,10
멜로로 자꾸 얘기가 나오는데 배우들이 영화 소개할 때나 그럴 때 멜로 있다고 말했었는데.. 그리고 액션도 괜찮았고 스토리 개연성도 관찮았는데 별점 테러는 좀 아닌듯 배우분들 연기는 말할 것도 없음  ,9
다들 연기잘하고 내용도 신박함 ㅎ  ,8
관람객만화 인랑과는 큰 줄기는 비슷한데인물들의 감성 설정을 각색 해서 더욱 더 좋았어요.전 대 만족 했어요  ,10
한국영화중 처음보는 스타일이라 신선했음.. 무거운 내용인만큼 씁쓸하고 잔잔한 드라마적 부분이랑 ㄷㄷ한 액션을 섞어서 영화의 색깔을 낸듯. 미래가 아날로그적인 느낌은 감독의 해석이겠지?  ,10
강화수트 입은 강동원 비쥬얼 실화냐 ㅋㅋ  ,10
놈놈놈과 악마를보았다와 밀정을 만든 감독의 작품이라고 믿기힘든 영화다.. 본인의 색깔이 분명히있는감독인데 이 영화는 무얼 따라하기에만 급급해보인다  ,4
인간의 탈을쓴 늑대 김지운 감독  ,1
이 정도면 감독은 범죄를 저지른 거임... 해도 너무하네  ,1
사람을 바보로 보고있어..  ,1
진짜 도데체 이영화 내용이 관객에게 무엇을 말하고자 하는지 전혀모르겠다. 에휴..  ,2
"강동원,한효주 얼굴 10점 재미는 1점 나만 스토리 이해 못한게 아니라 다행이네 내가 빡대가리인줄 남산타워 전투씬 말곤 안봐도될듯  ",6
그래도 리얼보난 낫다~~~  ,6
아무리 좋게 봐주려고해도 반개이상은 못주겠다스토리 시대상황 연출 전부 언벨런스 하다  ,1
절대 추천 하고 싶지 않은 인생최악의영화탑3안에 듬. 스토리x 연기x 돈주고 보면 진짜 돈아까움  ,1
이거돈주고보는사람잇나요?돈받고 봐야되는거아니에요?  ,1
이야... 진짜 나도 누굴 원망해야 할지 모르겠다 ㅎㅎ  ,1
솔직히 평점 4점 주려했는데 알바들이 너무 많다.그냥 망작이다.한효주 나오는건 감독들의 오만한 작품들이 많다.  ,1
긴급조치 19호도 영화관가서 안졸고 봤는데... 인랑은 보다가 졸았네요. 개연성도 없고 이런영화에 200억??... 그냥 자선사업이나 하지  ,1
잘 찍었다. 맥이 끊긴다.. 2시간이 넘는데 영상에 담기엔 부족해 보였다.. 이해하려면 관객 개인의 상상력과 경험과 가치관 짬뽕 시켜야 할 듯.. 어이없는게 많아서 힘들수도..  ,4
발음 좀 뭉개지는것때문에 초반에 좀 안들렸는데뭐랄까.상징도 있고 로맨스도 섞었고.아니 차라리 로맨스가없었으면 나았을려나...여러마리잡으려다 한마리도 못잡은 느낌밋밋합니다.철학적인거 좋아하시는분은 생각할겸 볼만은 한데..편집좀잘하지..  ,8
아빠 영화 끝났어 어서 인낭!  ,1
0.05점은 못주나?투자한금액과 캐스팅이 아깝다...동원이형 작품선택 안습..;;이번껀 진짜에러  ,1
98년도 세기말 영화를 봤딘  ,1
친구한테 인랑 보자고 했다가 다 보고 나와서 사과했어요  ,1
평론가점수가 5점이상이네 대박  ,1
너프건으로 경찰놀이하는 느낌...  ,1
너무 재미없다. 기대했는데 어휴  ,4
돈만바르고 너무 대충만들었네  ,1
재미가 없진 않았다. 근데 왠 갑자기 로맨스에 정우성이랑 강동원이 싸우는 구도를 왜 만들어?? 원작 인랑 볼 당시에는 정말 많은 생각이 들고 가슴을 공허하게 하는 결말이였다. 근데 이건 갑분로맨스네 미친  ,2
진짜 처음 리뷰남겨봄재미없는이유1.무슨말인지 이해 하나도안되는 스토리진행 스포될까 말은못하겠고...2.너무 무리수인 액션신 주인공설정이 부족해서그런가 되도않는 싸움...3.조연인지 단역인지 쟤 뭔가 있는건가? 하다가...하...일단 보면암  ,1
평이안좋아서기대안하고봤는데나름액션씬은좋았음~~배우들연기력이돋보였음~~근데내용설명이부족했음~  ,6
vod보고 왜 망한지 알겠다..에휴.진짜 억지로 억지로 봤다 이게 영화냐...개연성도 없고 멜로도 이상하고 액션도 허접하고 ..슈트하나로 총알 다막고 미사일도 막네? 참내..최악이다  ,1
리얼 솔직히 죤나 구리네요;;;; 배우들이 아깝습니다. 안타까운 영화  ,1
시대적 배경이 2029년이라면서 2005년형 그랜저TG타고 총격전 촬영이라니. . 20OOO에 1994년형 엘란트라 타고 다니는거랑 뭐가다르냐. . . 돈이 부족했나. . .  ,1
액션도 아니고  멜로도 아니야  ,1
"와 이사람이 놈놈놈,악마를 보았다,장화홍련 만든 감독이라고?  ",1
"정말 이럴순 읍써,,,  ",1
지금 보고있는데 이런 명작을 나만 볼수 없다 ㅋㅋ 모든 대한민국 국민들이 나같이 느껴라 ㅋㅋㅋㅋ  ,2
김지운 감독이 연출한 영화가 진짜 맞나?  ,1
집이 그립다. 난 누구 여긴 어디  ,2
마지막 부분 강동원 한효주 연기력 오졌다개콘 꽁트보는줄  ,1
그냥 방탄장갑입고 기관총갈기는게 어떤 특징이있는건지?  ,4
아 ..내 시간 ..퇴근하고 영화보는게 낙인데 이런영화 볼때마다 시간 아깝다  ,1
진짜 이건 아니다  시간이 아깝다  ,1
아 열받아 난 리얼도못피하고 인랑도 못피했다  ,1
재미가 있다 없다의 문제가 아니라 아에 내용이 하나도 없는 영화다  ,4
도대체 무슨 생각인건지. 최소한의 상식을 가지고 영화를 만들던가?  ,1
리얼  7광구는 그래도 변명거리라도 있지 이건 이정도 배우에 자금력으로 감독이 일부러 투자자 엿먹일려고 한거 아니면 이해가 안가내요 연출과 대본 배우 자본이 있는데 이정도 말아먹기도 힘들듯 리얼처럼 뭔가 색깔이라도 있던가... 그냥 감독이 OO  ,1
보고 있는데 뭔 내용인지 1도 모르겠네;;; 키스 하더니 갑자기 총만 쏴대는 장면.... 참치오빠가 이렇게 배신을 때리네;;  ,1
"듣도보도 못한 진부한 전개와 구린 멜로가 갑자기 섞여 남산타워에서 뛰어내리고 친구의 배신과 억지 로맨스, 눈물고백이며 어이없음.. 정말 처음으로 영화 리뷰씁니다. 극장에서 본건 그냥 에어컨비 냈다 생각함.. 극장 시원하더라  ",1
하 이건 정말 아닌듯 다행히 누구나 다 아는듯  ,1
아 진짜 뭔영화야 이거 ....  ,1
역사에 길이 남.. 푸흡.. 을.. 푸흐흐ㅡㅂ. 명.. 푸푸풉.. 작..흐흐극.. 이빈다. 제점수는 푸흐흐흡... 요.. 큭큭ㅋ그  ,1
오...오....평점 별로 안 따지고 봤는데 알바 없었으면 0점도 나왔겠는데...0점이 안되는구나..  ,1
레알루다가 달콤한인생 만든 김지운 감독이 만든영화 맞냐?? 할 말을 잃음...  ,1
"말도 안되는 로맨스 빼면 최고~~ 아...  그럼 다 빼는거네., ㅡㅡㅋ  ",1
인랑에 인랑이 없네 그니까 망하지  ,1
다운로드 해서 봤는데..왜 1점이 많은지 알거같다.2029년인데 그랜져tgㅋ. 강동원이 요원들 목 돌려 죽이는 부분ㅋ헛 웃음만.한석규 심은하의 텔미썸싱이 좀 더 재미있을듯.  ,1
다운받아봤는데도 중간에 껐음...  ,2
관람객최악입니다. 지금까지본 영화중 손에 꼽힙니다  ,1
신과함께나 이거나 영화 수준이 똑같다. 그냥 대충 만들면 흥행하겠지 수준. 근데 이건 가루가 되도록 까이는데 신과함께는 천만을 노린다. 개돼지들이 많은건지 그저 이건 재미없대! 이러면 단체로 몰려가 야 ㅋㅋ 핵노잼 이러고 있다 적어도 보고 이야기 해라  ,2
한효주ㅋ 피노키오냐 이 영화는 원래 기대치 1도 없었음 배우들봐ㅋ 강동원 사실 거품이지 정우성 난민 발언이 더 거들고 한효주야 뭐 입아플 지경이다 이뿐것도 아니고 연기를 잘하는것도 아니고 지금 위치까지 간것도 미스테리야  ,1
관람객살짝 지루한ㅜㅜ공감하기힘든 스토리ㅠ  ,6
ㅋ...ㅋㅋ꿀잼ㅋ오  ,1
이거 아직도 상영해요?  ,1
정치색 운운하기 전에 영화의 완성도를 확인해보길  ,1
"2번밖에 안만났는데 세상에서 제일 소중한 연인인척, 인생의 깨달음을 준 마지막 사랑인척 말도안되는 로맨스 끼워넣은것도 웃기고 개연성없는 스토리라인에 제대로된 설명없이 지들끼리 치고박고 싸우는 아주 불친절한 영화. 보는 내내 진짜 이게뭐지 싶었음  ",1
노잼....ㅠㅠㅠㅠ  ,1
정우성 정말 잘생겼다.  ,1
진짜...핵노잼....그런 기분 아십니까?내가 뭔가를 봤는데 머릿속에 아무것도 없고뭔가 시간만 흐른느낌...이 영화가 딱 그래요  ,1
ㅋㅋㅋ뭐가 문제인지도 모르겠다  ,1
에휴 몇년간 본 영화중에 가장 돈아까웠다  ,1
유상재씨가 정치세력 음해라고 해서 1점 드립니다^^  ,1
작전세력입니다. 영화는 엄청나게 재밌는데 이름 모를 세력이 평점을 낮게 주나 봅니ㅋㅋ닼ㅋ  ,1
아무리 나라가 망해가도 현재 있던 간판들은 왜 80년대로 돌아간건지; 스토리도 정말 꽝임..  ,1
정치세력 왔습니다~^^ 1점은 너무 알바스러우니 2점 드립니다  ,2
재미없어서  재미없다고  하는데 알바 타령에 평점테러 타령 대체뭐지  우리가 사는곳은  자유민주주의 국가 아니냐?  ,2
이 별하나는 강동원을 위해 바칩니다.. 그래서 제 점수는요 0점입니다  ,2
댓글 부대는 드루킹말하는거? 내로남불 ㅉㅉ  ,1
실제 본 저랑 제 주변 다 재미없다고 욕하는데.. 무슨 별점테러를 운운하는지..  ,1
저 돈벌고싶은데 평점알바는 어디서 하면 되나요?  ,2
"내 12,000원... 2,000원은 강동원 몫이고... 5,000원은 영화 액션이랑 비주얼값... 나머지는.... 내돈내놔 ㅠ  ",1
ㄹㅇ핵노잼 돈아까움ㅡㅡ  ,1
아니 ㅋㅋㅋ 꼭 평점을 1점아니면 10점 이렇게 주는게 말이 됨? 23456789점도 있어요~ 평가를할땐 제데로해야지 1점짜리는 아니였어 2점...정도?  ,2
vod 올라와도 안볼듯  ,1
망했네 적자나서 어캄 ㅋ..  ,1
한예리씨는 까메오인가요?  ,2
영화는 무슨 공공기금으로 기부받아서 제작하냐? 투자자를 모집해서 수익을 내려고 제작하는 상업영화가 쓰레기 같아서 쓰레기 같이 평점을 주는데 선동이니 뭐니 헛소리를 하네? 투자를 결심하고 결과물을 만들어낸 건 수익이 목적이지 예술활동이 아니잖냐?  ,1
"액션이 화려하다고? 그외에 멜로나 줄거리, 배경설명은 전부 갈팡질팡한게 눈에 안보였나? 화려한 액션을 보고싶으면 해외 블록버스터 영화를 봐라. 아니 멀리갈것도없지 차라리 아저씨를봐라 액션에는 평점 4점 그 외에는 진짜. 0.1점씩 주고싶다. 에휴  ",1
혼자보러가서 다행이지 ㅋㅋㅋ 누구랑 같이 갔으면 큰일날뻔 ㅋㅋ  ,1
한효주 나와서   안봤다   열자  ,1
영화평은 강동원이라는 배우를 좋아하는 사람으로서 실망을 금치못하겟습니다.. 정말.. 최악 강동원 한효주 키스신은  심감독님의 디워 최악의 키스씬 바로 뒷자리를 줄만큼 정말 불편했습니다  ,1
차라리 인크레더블 볼 걸 그랬네ㅋㅋㅋ  ,1
관람객못피했다는맑공감합니다  ,1
명불허전 망작제조기 정우성  ,1
인랑원작을  제발 봐라 ?이 영화가 얼마나 쓰레기인지?? 왜 여주를 나쁜년으로 설정하지?  ,2
줄거리만 읽어도 암걸리네  ,1
밀정이 김지운 감독님 작품이라 놀랐어요...밀정 정말 감명깊게 봤던 영화인데 이번 작품은 좀 실망스럽네요.  ,2
노답.. nodap..  ,1
영화관 가서 영화볼 돈으로 집에서 에어컨을 18도로 틀어놓고 iptv무료영화 보세요. 미션임파서블 보신 분들은 당분간 영화관 가서 볼 영화 없다고 생각하시면 됩니다.  ,1
지적수준 낮으니 1점 드릴께요. 미션6는 10점입니다  ,1
보다가 그만 인랑서 나가고 싶었소잉...  ,1
개핵노잼 절대 보지마라  ,1
돈 아깝다 10자10공백제외  ,1
영화에 집중이 안되...내가 이상한가.. 기억에 남는게 없네  ,1
챔피언을피했는이걸못피했네  ,1
갑옷이 굉장히 멋있었다  ,1
노잼에다가 빨갱이 선동 쓰레기 영화에 1점 주기도 아깝다.  ,1
"강동원 정말 좋아하지만,,, 항상 느끼는 건데 강동원 나오는 영화는 전우치 이후로 실패였어요,,,  ",1
물론 노잼입니다 심각합니다  ,1
1점주는게 아깝네..  ,1
진짜 노잼 강동원 영화는 왜케 재미없는걸까 강동원은 좋은데 ㅜㅜ  ,2
졸려죽는줄ㅠ돈내고 보기 징짜 아깝다  ,1
웬만해선 그들을 막을수없다 꿀잼 ㅇㅈ? 어 ㅇㅈ  ,1
이 좋은 소재로 이렇게밖에 못만드나?  ,1
아.... 이걸 영화라고 봤다니!  ,4
0점은 없는거냐....  ,1
김지운 좋은감독이라생각했는데 아닌가 이런걸 영화라고 만드나  ,1
아....피하질 못했습니다.... 여길 보고 영화를 볼껄ㅡㅡ  ,1
별 반개도 아깝다. 쓰레기  ,1
보다가 잤다....ㅠㅠ  ,1
ㅋㅋ 작년엔 리얼 올핸 인랑이냐? 내년에도 망작 기대한다 ^^  ,1
관람객배우들과 액션신만 좋았어요  ,4
"과유불급, 액션과 멜로를 잡으려는 감독의 작전이 관객에게는 어느 한쪽에게도 집중하지 못하는 비극을 선사할 뿐이였다.  ",6
관람객화려한 casting 에 비해 탄탄치 못한 스토리에 실망  ,5
에고 아쉬운게 많은 영화 ㅜㅜ  ,5
정말....돈아깝...배우가다인 배우가아까운영화 한효주는 왜나온건지모를...오랜만에찍으면 좋은것좀찍지  ,6
마지막 대사 '푸아그라' 만이 내 기억에 남았어..  ,1
이게 그렇게 재미가 없음????  ,1
액션씬이나 원작의 장면들을 느낌있게 묘사한 것들은 괜찮았다. 하지만 전반적으로 설명이 너무 없어서 불친절한 느낌.. 영화를 보고나서 인터넷을 뒤적거려봐야 그제서야 이해 가는 부분들이 많다.  ,6
다른 영화나 볼걸 솔직히 너무 재미없네요  ,1
관람객기대 못미치네요~더위피해 영화관람했는데 별로네요  ,5
영화화 할꺼면 영화에 맞게 스토리도 현실감 있게 대폭 손보고 영화에 맞게 만들어야 하는데 이건 뭐...  ,3
